,date,covid,coronavirus,falta_de_ar,febre,tosse,perda_paladar,perda_olfato,new_confirmed,new_deaths,new_confirmed_n,new_deaths_n
189,2020-07-08,38,6,16,22,0,0,0,915,15,18.26711918546616,7.894736842105263
190,2020-07-09,34,3,31,33,11,0,24,1236,18,24.675583948891997,9.210526315789473
191,2020-07-10,26,2,17,24,0,0,0,1189,23,23.737272908764226,11.403508771929824
192,2020-07-11,21,3,21,14,14,0,0,723,15,14.434018766220804,7.894736842105263
193,2020-07-12,34,4,0,0,15,0,0,296,16,5.909363146336594,8.333333333333332
194,2020-07-13,40,7,0,0,46,0,0,886,9,17.688161309642645,5.263157894736842
195,2020-07-14,43,8,16,34,11,0,0,1388,16,27.710121780794573,8.333333333333332
196,2020-07-15,35,3,0,11,22,0,0,1144,16,22.838889998003594,8.333333333333332
197,2020-07-16,20,4,16,11,0,0,0,1081,14,21.58115392293871,7.456140350877193
198,2020-07-17,24,2,17,12,24,0,26,797,24,15.911359552804953,11.842105263157894
199,2020-07-18,56,3,0,0,28,0,0,1712,11,34.17847873827112,6.140350877192982
200,2020-07-19,3,6,0,32,0,0,0,379,20,7.566380515072869,10.087719298245613
201,2020-07-20,27,2,0,0,0,0,0,476,-3,9.502894789379118,0.0
202,2020-07-21,19,6,17,12,0,0,0,775,23,15.47215012976642,11.403508771929824
203,2020-07-22,23,3,0,23,0,0,0,557,14,11.119984028748254,7.456140350877193
204,2020-07-23,18,4,0,11,11,0,0,1498,10,29.906168895987225,5.701754385964912
205,2020-07-24,22,3,0,36,0,0,0,1205,6,24.05669794370134,3.947368421052631
206,2020-07-25,18,5,20,14,0,0,0,670,11,13.375923337991615,6.140350877192982
207,2020-07-26,22,3,0,0,0,61,34,369,7,7.366739868237174,4.385964912280701
208,2020-07-27,38,5,0,23,0,0,0,616,7,12.297863845078858,4.385964912280701
209,2020-07-28,37,5,0,11,23,0,0,1039,12,20.74266320622879,6.578947368421052
210,2020-07-29,18,3,32,11,11,0,0,975,10,19.464963066480337,5.701754385964912
211,2020-07-30,35,3,0,23,11,0,0,1047,6,20.902375723697347,3.947368421052631
212,2020-07-31,29,2,0,37,49,0,0,800,16,15.97125174685566,8.333333333333332
213,2020-08-01,26,3,41,14,0,0,0,837,10,16.709922140147736,5.701754385964912
214,2020-08-02,28,3,0,15,0,0,0,347,5,6.927530445198643,3.5087719298245608
215,2020-08-03,29,3,33,12,0,0,0,262,5,5.230584947095229,3.5087719298245608
216,2020-08-04,22,2,32,0,0,0,0,883,11,17.628269115591937,6.140350877192982
217,2020-08-05,8,4,16,22,0,0,0,981,18,19.584747454581755,9.210526315789473
218,2020-08-06,26,2,0,33,0,0,0,804,18,16.05110800558994,9.210526315789473
219,2020-08-07,28,5,0,12,12,0,0,803,10,16.031143940906368,5.701754385964912
220,2020-08-08,35,5,39,0,14,0,0,571,10,11.399480934318229,5.701754385964912
221,2020-08-09,30,3,22,30,15,0,0,522,4,10.42124176482332,3.070175438596491
222,2020-08-10,34,1,0,12,0,0,0,247,25,4.931123976841685,12.280701754385964
223,2020-08-11,28,2,0,22,0,0,0,908,21,18.127370732681175,10.526315789473683
224,2020-08-12,23,3,15,11,0,0,0,815,12,16.270712717109205,6.578947368421052
225,2020-08-13,33,7,15,0,21,0,0,882,18,17.608305050908367,9.210526315789473
226,2020-08-14,16,3,0,11,11,0,0,975,20,19.464963066480337,10.087719298245613
227,2020-08-15,19,1,0,52,0,0,0,464,8,9.263326013176282,4.824561403508771
228,2020-08-16,20,3,0,28,0,0,0,671,20,13.395887402675186,10.087719298245613
229,2020-08-17,25,2,0,58,12,0,0,351,22,7.007386703932921,10.964912280701753
230,2020-08-18,23,5,15,32,11,0,0,618,19,12.337791974445999,9.649122807017543
231,2020-08-19,24,3,0,11,22,0,0,711,13,14.194449990017969,7.017543859649122
232,2020-08-20,21,3,15,21,11,0,0,743,14,14.833300059892196,7.456140350877193
233,2020-08-21,20,3,16,0,0,0,0,457,5,9.123577560391297,3.5087719298245608
234,2020-08-22,26,3,37,0,0,0,0,577,1,11.519265322419646,1.7543859649122806
235,2020-08-23,16,1,0,0,0,0,0,246,6,4.911159912158116,3.947368421052631
236,2020-08-24,28,3,0,0,11,0,0,177,9,3.533639448991815,5.263157894736842
237,2020-08-25,25,2,0,32,0,0,0,787,16,15.711718905969256,8.333333333333332
238,2020-08-26,21,2,15,11,0,0,0,833,12,16.630065881413458,6.578947368421052
239,2020-08-27,29,2,15,0,11,0,0,671,16,13.395887402675186,8.333333333333332
240,2020-08-28,10,3,16,23,23,0,0,761,13,15.192653224196448,7.017543859649122
241,2020-08-29,14,2,18,0,0,0,0,1015,5,20.26352565382312,3.5087719298245608
242,2020-08-30,10,3,0,0,0,0,0,201,5,4.012777001397485,3.5087719298245608
243,2020-08-31,10,1,0,11,0,0,0,236,10,4.71151926532242,5.701754385964912
244,2020-09-01,9,27,0,0,12,0,48,623,12,12.437612297863845,6.578947368421052
245,2020-09-02,21,13,0,11,12,0,0,874,158,17.44859253343981,70.61403508771929
246,2020-09-03,5,25,15,10,11,0,0,727,9,14.513875024955082,5.263157894736842
247,2020-09-04,9,14,54,34,0,0,0,667,6,13.316031143940908,3.947368421052631
248,2020-09-05,15,8,0,13,0,0,0,539,7,10.760630864444002,4.385964912280701
249,2020-09-06,15,25,0,27,0,0,0,85,6,1.696945498103414,3.947368421052631
250,2020-09-07,17,51,21,0,0,0,0,94,2,1.8766220802555402,2.1929824561403506
251,2020-09-08,14,28,0,0,0,0,0,318,6,6.348572569375126,3.947368421052631
252,2020-09-09,13,40,0,0,0,0,0,736,8,14.693551607107208,4.824561403508771
253,2020-09-10,12,25,0,31,0,0,0,701,11,13.994809343182272,6.140350877192982
254,2020-09-11,16,14,0,11,25,0,0,763,9,15.232581353563587,5.263157894736842
255,2020-09-12,15,24,0,13,15,0,0,516,5,10.3014573767219,3.5087719298245608
256,2020-09-13,17,16,0,38,14,0,0,193,4,3.8530644839289283,3.070175438596491
257,2020-09-14,19,45,0,42,12,0,0,275,6,5.490117787981633,3.947368421052631
258,2020-09-15,15,59,0,32,0,0,0,743,9,14.833300059892196,5.263157894736842
259,2020-09-16,19,53,17,0,12,0,47,701,13,13.994809343182272,7.017543859649122
260,2020-09-17,23,44,16,40,11,0,0,650,11,12.976642044320224,6.140350877192982
261,2020-09-18,23,26,16,42,0,0,0,858,19,17.129167498502696,9.649122807017543
262,2020-09-19,19,33,0,0,0,0,0,1214,6,24.236374525853467,3.947368421052631
263,2020-09-20,20,34,42,14,0,0,0,184,3,3.673387901776802,2.631578947368421
264,2020-09-21,21,34,0,0,0,0,0,163,5,3.2541425434218407,3.5087719298245608
265,2020-09-22,23,44,16,30,34,0,0,767,3,15.312437612297865,2.631578947368421
266,2020-09-23,20,25,0,20,0,0,0,726,17,14.493910960271512,8.771929824561402
267,2020-09-24,30,33,17,20,0,0,0,876,8,17.48852066280695,4.824561403508771
268,2020-09-25,17,15,0,12,0,0,0,916,8,18.28708325014973,4.824561403508771
269,2020-09-26,25,34,0,0,16,0,0,964,22,19.24535835496107,10.964912280701753
270,2020-09-27,19,25,0,13,0,0,0,247,5,4.931123976841685,3.5087719298245608
271,2020-09-28,28,35,17,11,13,0,0,292,4,5.829506887602316,3.070175438596491
272,2020-09-29,34,21,34,43,12,0,0,1256,4,25.074865242563387,3.070175438596491
273,2020-09-30,19,33,16,0,36,78,0,1362,7,27.19105609902176,4.385964912280701
274,2020-10-01,20,38,0,21,23,0,0,914,117,18.247155120782594,52.63157894736842
275,2020-10-02,23,21,17,23,13,0,0,959,3,19.145538031543225,2.631578947368421
276,2020-10-03,15,25,0,27,30,100,0,938,7,18.72629267318826,4.385964912280701
277,2020-10-04,11,17,0,40,15,0,0,245,7,4.891195847474546,4.385964912280701
278,2020-10-05,14,14,0,11,13,0,0,191,9,3.813136354561789,5.263157894736842
279,2020-10-06,11,21,0,11,0,0,0,998,8,19.924136554202438,4.824561403508771
280,2020-10-07,19,13,0,11,0,0,0,921,9,18.38690357356758,5.263157894736842
281,2020-10-08,20,32,0,32,12,0,0,875,13,17.468556598123378,7.017543859649122
282,2020-10-09,16,7,0,36,0,0,0,866,8,17.28888001597125,4.824561403508771
283,2020-10-10,14,23,0,13,0,0,0,805,12,16.07107207027351,6.578947368421052
284,2020-10-11,23,10,24,15,17,0,0,419,4,8.364943102415653,3.070175438596491
285,2020-10-12,19,9,23,14,0,0,0,8,8,0.1597125174685566,4.824561403508771
286,2020-10-13,18,21,17,22,0,0,0,399,7,7.965661808744261,4.385964912280701
287,2020-10-14,20,14,0,21,12,78,48,654,14,13.056498303054502,7.456140350877193
288,2020-10-15,10,28,0,22,12,0,0,848,21,16.929526851667,10.526315789473683
289,2020-10-16,22,29,0,23,0,0,0,418,16,8.344979037732083,8.333333333333332
290,2020-10-17,14,0,0,28,0,0,0,1402,20,27.989618686364544,10.087719298245613
291,2020-10-18,7,26,0,27,0,98,0,411,7,8.205230584947095,4.385964912280701
292,2020-10-19,10,49,0,45,0,0,0,261,18,5.21062088241166,9.210526315789473
293,2020-10-20,17,21,17,11,13,0,0,938,13,18.72629267318826,7.017543859649122
294,2020-10-21,10,21,17,54,0,0,0,1669,8,33.32002395687762,4.824561403508771
295,2020-10-22,15,14,0,11,26,0,0,765,25,15.272509482930726,12.280701754385964
296,2020-10-23,19,7,0,23,41,0,0,966,30,19.28528648432821,14.473684210526315
297,2020-10-24,14,50,0,0,15,0,0,779,7,15.5520063885007,4.385964912280701
298,2020-10-25,9,8,0,26,0,0,0,349,13,6.967458574565782,7.017543859649122
299,2020-10-26,8,14,0,34,26,0,0,344,14,6.867638251147934,7.456140350877193
300,2020-10-27,20,21,34,22,37,0,0,1050,18,20.962267917748054,9.210526315789473
301,2020-10-28,13,27,0,21,0,0,0,865,13,17.268915951287685,7.017543859649122
302,2020-10-29,17,34,0,32,0,0,0,1013,25,20.22359752445598,12.280701754385964
303,2020-10-30,15,22,0,24,40,0,0,838,12,16.729886204831306,6.578947368421052
304,2020-10-31,16,9,43,39,0,0,0,249,15,4.971052106208824,7.894736842105263
305,2020-11-01,14,8,21,14,31,0,0,291,12,5.809542822918747,6.578947368421052
