,date,covid,coronavirus,falta_de_ar,febre,tosse,perda_paladar,perda_olfato,new_confirmed,new_deaths,new_confirmed_n,new_deaths_n
42,2020-02-12,0,1,18.0,12.0,47.0,0.0,0.0,0,0,0.0,1.3157894736842104
43,2020-02-13,0,1,0.0,23.0,45.0,0.0,0.0,0,0,0.0,1.3157894736842104
44,2020-02-14,0,2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.3157894736842104
45,2020-02-15,0,2,23.0,31.0,0.0,0.0,0.0,0,0,0.0,1.3157894736842104
46,2020-02-16,0,2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.3157894736842104
47,2020-02-17,0,1,0.0,26.0,13.0,0.0,0.0,0,0,0.0,1.3157894736842104
48,2020-02-18,0,1,0.0,12.0,12.0,0.0,0.0,0,0,0.0,1.3157894736842104
49,2020-02-19,0,5,0.0,24.0,0.0,0.0,0.0,0,0,0.0,1.3157894736842104
50,2020-02-20,0,1,0.0,12.0,0.0,0.0,0.0,0,0,0.0,1.3157894736842104
51,2020-02-21,0,2,0.0,13.0,13.0,0.0,0.0,0,0,0.0,1.3157894736842104
52,2020-02-22,0,1,0.0,45.0,29.0,0.0,0.0,0,0,0.0,1.3157894736842104
53,2020-02-23,0,3,0.0,0.0,17.0,0.0,0.0,0,0,0.0,1.3157894736842104
54,2020-02-24,0,2,0.0,15.0,15.0,0.0,0.0,0,0,0.0,1.3157894736842104
55,2020-02-25,5,3,0.0,0.0,14.0,0.0,0.0,0,0,0.0,1.3157894736842104
56,2020-02-26,2,29,0.0,40.0,52.0,0.0,0.0,0,0,0.0,1.3157894736842104
57,2020-02-27,0,13,17.0,0.0,33.0,0.0,0.0,0,0,0.0,1.3157894736842104
58,2020-02-28,0,21,36.0,25.0,12.0,0.0,0.0,0,0,0.0,1.3157894736842104
59,2020-02-29,2,12,0.0,14.0,14.0,0.0,0.0,0,0,0.0,1.3157894736842104
60,2020-03-01,3,8,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.3157894736842104
61,2020-03-02,0,3,0.0,25.0,0.0,0.0,0.0,0,0,0.0,1.3157894736842104
62,2020-03-03,2,8,0.0,24.0,35.0,0.0,0.0,0,0,0.0,1.3157894736842104
63,2020-03-04,2,7,17.0,24.0,23.0,0.0,0.0,0,0,0.0,1.3157894736842104
64,2020-03-05,2,5,0.0,0.0,12.0,0.0,0.0,0,0,0.0,1.3157894736842104
65,2020-03-06,2,5,0.0,25.0,0.0,0.0,0.0,0,0,0.0,1.3157894736842104
66,2020-03-07,3,7,0.0,29.0,0.0,0.0,0.0,0,0,0.0,1.3157894736842104
67,2020-03-08,0,6,0.0,0.0,15.0,0.0,0.0,0,0,0.0,1.3157894736842104
68,2020-03-09,2,6,18.0,37.0,12.0,0.0,0.0,0,0,0.0,1.3157894736842104
69,2020-03-10,0,8,0.0,36.0,11.0,0.0,0.0,0,0,0.0,1.3157894736842104
70,2020-03-11,2,9,0.0,0.0,33.0,0.0,0.0,0,0,0.0,1.3157894736842104
71,2020-03-12,8,43,0.0,23.0,0.0,0.0,0.0,0,0,0.0,1.3157894736842104
72,2020-03-13,10,68,17.0,24.0,12.0,0.0,0.0,2,0,0.03992812936713915,1.3157894736842104
73,2020-03-14,2,42,20.0,14.0,40.0,0.0,0.0,0,0,0.0,1.3157894736842104
74,2020-03-15,11,50,45.0,15.0,15.0,0.0,0.0,0,0,0.0,1.3157894736842104
75,2020-03-16,15,65,17.0,60.0,23.0,0.0,0.0,0,0,0.0,1.3157894736842104
76,2020-03-17,26,75,0.0,12.0,48.0,0.0,0.0,0,0,0.0,1.3157894736842104
77,2020-03-18,34,70,0.0,60.0,23.0,0.0,0.0,0,0,0.0,1.3157894736842104
78,2020-03-19,35,63,0.0,50.0,48.0,0.0,0.0,1,0,0.019964064683569576,1.3157894736842104
79,2020-03-20,47,70,0.0,47.0,34.0,0.0,0.0,4,0,0.0798562587342783,1.3157894736842104
80,2020-03-21,67,89,42.0,43.0,55.0,0.0,0.0,4,0,0.0798562587342783,1.3157894736842104
81,2020-03-22,50,100,0.0,48.0,61.0,0.0,0.0,15,0,0.2994609702535436,1.3157894736842104
82,2020-03-23,30,95,33.0,34.0,11.0,0.0,0.0,6,0,0.11978438810141745,1.3157894736842104
83,2020-03-24,43,73,18.0,50.0,12.0,0.0,0.0,15,1,0.2994609702535436,1.7543859649122806
84,2020-03-25,60,62,0.0,51.0,37.0,0.0,0.0,7,0,0.13974845278498704,1.3157894736842104
85,2020-03-26,48,46,18.0,100.0,84.0,0.0,0.0,13,0,0.2595328408864045,1.3157894736842104
86,2020-03-27,57,46,33.0,34.0,55.0,0.0,20.0,14,0,0.2794969055699741,1.3157894736842104
87,2020-03-28,38,47,20.0,14.0,26.0,0.0,0.0,30,0,0.5989219405070872,1.3157894736842104
88,2020-03-29,28,46,42.0,73.0,14.0,33.0,26.0,29,0,0.5789578758235177,1.3157894736842104
89,2020-03-30,17,39,16.0,43.0,63.0,0.0,19.0,11,1,0.21960471151926533,1.7543859649122806
90,2020-03-31,37,34,44.0,20.0,0.0,0.0,0.0,24,1,0.4791375524056698,1.7543859649122806
91,2020-04-01,49,36,65.0,34.0,0.0,0.0,0.0,25,0,0.4991016170892394,1.3157894736842104
92,2020-04-02,50,33,17.0,34.0,11.0,0.0,0.0,29,0,0.5789578758235177,1.3157894736842104
93,2020-04-03,58,43,0.0,95.0,11.0,0.0,0.0,31,4,0.6188860051906568,3.070175438596491
94,2020-04-04,63,37,19.0,67.0,13.0,0.0,24.0,51,5,1.0181672988620485,3.5087719298245608
95,2020-04-05,70,48,42.0,14.0,28.0,0.0,0.0,106,3,2.116190856458375,2.631578947368421
96,2020-04-06,75,87,0.0,32.0,21.0,0.0,0.0,115,4,2.295867438610501,3.070175438596491
97,2020-04-07,53,51,27.0,9.0,9.0,0.0,0.0,104,4,2.076262727091236,3.070175438596491
98,2020-04-08,71,59,30.0,31.0,30.0,23.0,18.0,168,7,3.3539628668396886,4.385964912280701
99,2020-04-09,61,86,0.0,79.0,0.0,75.0,20.0,95,10,1.8965861449391097,5.701754385964912
100,2020-04-10,58,57,19.0,64.0,25.0,0.0,68.0,82,10,1.6370533040527053,5.701754385964912
101,2020-04-11,59,42,36.0,88.0,0.0,84.0,45.0,68,3,1.3575563984827312,2.631578947368421
102,2020-04-12,72,30,20.0,69.0,40.0,0.0,0.0,157,9,3.1343581553204234,5.263157894736842
103,2020-04-13,70,51,16.0,44.0,21.0,24.0,0.0,69,9,1.3775204631663007,5.263157894736842
104,2020-04-14,92,31,32.0,99.0,53.0,25.0,20.0,209,19,4.172489518866041,9.649122807017543
105,2020-04-15,99,25,0.0,67.0,65.0,100.0,100.0,70,16,1.3974845278498704,8.333333333333332
106,2020-04-16,78,27,33.0,90.0,54.0,25.0,40.0,165,18,3.29407067278898,9.210526315789473
107,2020-04-17,71,27,16.0,57.0,11.0,51.0,20.0,90,21,1.7967658215212619,10.526315789473683
108,2020-04-18,80,20,37.0,77.0,12.0,0.0,46.0,88,16,1.7568376921541227,8.333333333333332
109,2020-04-19,47,24,21.0,43.0,27.0,32.0,0.0,147,21,2.9347175084847277,10.526315789473683
110,2020-04-20,47,15,31.0,32.0,0.0,96.0,57.0,116,3,2.3158315032940706,2.631578947368421
111,2020-04-21,67,23,35.0,60.0,35.0,0.0,43.0,110,8,2.1960471151926533,4.824561403508771
112,2020-04-22,67,17,31.0,32.0,10.0,0.0,19.0,209,13,4.172489518866041,7.017543859649122
113,2020-04-23,85,14,49.0,33.0,21.0,50.0,20.0,409,28,8.165302455579956,13.596491228070175
114,2020-04-24,63,21,32.0,44.0,11.0,0.0,0.0,306,21,6.10900379317229,10.526315789473683
115,2020-04-25,54,33,0.0,39.0,37.0,0.0,0.0,441,32,8.804152525454183,15.350877192982455
116,2020-04-26,56,61,39.0,67.0,65.0,0.0,24.0,198,17,3.952884807346776,8.771929824561402
117,2020-04-27,79,26,66.0,34.0,33.0,0.0,20.0,95,16,1.8965861449391097,8.333333333333332
118,2020-04-28,72,15,47.0,33.0,10.0,24.0,0.0,409,31,8.165302455579956,14.912280701754385
119,2020-04-29,97,20,0.0,33.0,32.0,73.0,0.0,464,29,9.263326013176282,14.035087719298245
120,2020-04-30,85,20,64.0,100.0,32.0,0.0,0.0,453,45,9.043721301657017,21.052631578947366
121,2020-05-01,68,21,19.0,65.0,100.0,0.0,23.0,469,51,9.36314633659413,23.684210526315788
122,2020-05-02,50,23,55.0,75.0,48.0,0.0,0.0,339,25,6.7678179277300865,12.280701754385964
123,2020-05-03,77,9,100.0,28.0,13.0,0.0,25.0,621,47,12.397684168496706,21.929824561403507
124,2020-05-04,63,14,34.0,23.0,22.0,26.0,0.0,630,37,12.577360750648833,17.543859649122805
125,2020-05-05,84,19,28.0,20.0,19.0,22.0,18.0,796,64,15.891395488121383,29.3859649122807
126,2020-05-06,91,17,31.0,54.0,52.0,0.0,19.0,1134,102,22.639249351167898,46.05263157894737
127,2020-05-07,62,21,32.0,11.0,21.0,0.0,0.0,856,55,17.08923936913556,25.43859649122807
128,2020-05-08,86,10,34.0,71.0,0.0,0.0,0.0,628,68,12.537432621281694,31.14035087719298
129,2020-05-09,70,19,39.0,13.0,0.0,0.0,0.0,1198,88,23.916949490916352,39.91228070175438
130,2020-05-10,73,12,0.0,13.0,39.0,0.0,0.0,674,42,13.455779596725895,19.736842105263154
131,2020-05-11,73,16,16.0,45.0,33.0,0.0,41.0,320,31,6.388500698742265,14.912280701754385
132,2020-05-12,77,19,48.0,22.0,11.0,0.0,0.0,1249,63,24.9351167897784,28.94736842105263
133,2020-05-13,94,18,47.0,65.0,10.0,24.0,0.0,1648,62,32.90077859852266,28.508771929824558
134,2020-05-14,67,14,0.0,11.0,31.0,0.0,0.0,1365,75,27.250948293072472,34.21052631578947
135,2020-05-15,75,16,48.0,22.0,0.0,0.0,0.0,1211,96,24.176482331802756,43.421052631578945
136,2020-05-16,79,13,0.0,38.0,12.0,0.0,0.0,1285,44,25.653823118386907,20.614035087719294
137,2020-05-17,100,20,39.0,40.0,13.0,0.0,0.0,651,38,12.996606109003794,17.982456140350873
138,2020-05-18,69,17,48.0,22.0,0.0,0.0,0.0,585,20,11.678977839888201,10.087719298245613
139,2020-05-19,54,8,48.0,22.0,0.0,0.0,0.0,1219,58,24.336194849271312,26.754385964912277
140,2020-05-20,71,11,0.0,42.0,0.0,0.0,19.0,1572,70,31.383509682571372,32.01754385964912
